Network_name;ACCESS1;bcc-csm1-1;BNU-ESM;CanESM2;CCSM4;CESM1-BGC;CESM1-CAM5;CMCC-CM;CMCC-CMS;CNRM-CM5;CSIRO-Mk3-6-0;FGOALS-g2;FIO-ESM;GFDL-CM3;GFDL-ESM2G;GFDL-ESM2M;GISS-E2-H;GISS-E2-H-CC;GISS-E2-R;GISS-E2-R-CC;HadGEM2-AO;HadGEM2-CC;inmcm4;IPSL-CM5A-LR;IPSL-CM5A-MR;MIROC-ESM;MIROC-ESM-CHEM;MIROC5;MPI-ESM-LR;MPI-ESM-MR;MRI-CGCM3;NorESM1-M
1_alarcon_co.csv;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!
29_snow801.csv;0.004;0.086;0.263;0.148;0.017;0.054;0.04;0.019;0.01;0.064;0.015;0.064;0.046;0.003;0.106;0.556;0;0;0.028;0;0.057;0.27;0.021;0.668;0.063;0.301;0.654;0.825;0.042;0.069;0.295;0.725
30_Quindio_1_coffee.csv;0.212;0.593;0.015;0.039;0.403;0.632;0.392;0.21;0.109;0.069;0.079;0.145;0.543;0.059;0.077;0.93;0.204;0.039;0.074;0.173;0.192;0.536;0;0.102;0.308;0.005;0.185;0.618;0.205;0.316;0.095;0.886
31_Charguayaco.csv;0;0.567366667;0;0;0.453433333;0.5245;0.589433333;0.630333333;0.6313;0.402466667;0.589566667;0.661133333;0.480966667;0.127133333;0.582366667;0.114133333;0.663766667;0.571066667;0.6658;0.656633333;0.634466667;0.436933333;0.3937;0;0.4729;0;0;0.400633333;0.581366667;0.4604;0.239566667;0.038033333
32_Veinte de Julio.csv;0.084593849;0.675575496;0;0.008205357;0.599102579;0.651006944;0.697744048;0.718945635;0.705541567;0.569328671;0.734441865;0.751771825;0.587970238;0.233210714;0.677347817;0.25033621;0.756671627;0.641828175;0.751328175;0.762295933;0.724705159;0.566295933;0.547324008;0;0.591090079;0;0;0.556600992;0.692877381;0.55708373;0.34573998;0.125502976
33_gutierrez.csv;0.078895455;0.140427273;0.105295455;0.067436364;0.186786364;0.214763636;0.153090909;0.244036364;0.177131818;0.043854545;0.146663636;0.059386364;0.316440909;0.046440909;0.124227273;0.358295455;0.024895455;0.029709091;0.038504545;0.1423;0.144772727;0.182222727;0.052990909;0.125172727;0.239295455;0.0232;0.037595455;0.218818182;0.157636364;0.284681818;0.117754545;0.459340909
34_Lasprilla .csv;0.526969697;0.598242424;0;0.79;0.682818182;0.668727273;0.693272727;0.621060606;0.65569697;0.349909091;0.25;0.694242424;0.656212121;0.582;0.335;0.132454545;0.659090909;0.019;0.463090909;0.362606061;0.649848485;0.663151515;0.616363636;0.428818182;0.516878788;0.605242424;0.690666667;0.509757576;0.533878788;0.678090909;0.694393939;0.357242424
35_walther&brieschke.csv;0.438162788;0.115055358;0.432739119;0.630086128;0.241547272;0.245274951;0.285010256;0.640581723;0.5707286;0.391675214;0.560645233;0.114615385;0.31670572;0.587215648;0.525460092;0.557683235;0.356123997;0.355825641;0.28105904;0.2114;0.702645496;0.687330309;0.105432479;0.13649428;0.352036555;0.379504668;0.4263286;0.731404339;0.323073241;0.606063248;0.25;0.571431427
36_Boris_shrub.csv;0;0;0;0;0;0;0.016595556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37_Boris_forest.csv;0;0;0;0;0;0;0.103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38_Boris_cattle.csv;0;0;0;0;0;0;0.087777778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39_Cotton.csv;0.523487943;0.714805319;0.001741135;0;0.686590426;0.775693262;0.724210284;0.783117376;0.720925532;0.256269858;0;0.557913475;0.770510993;0;0;0.486862411;0.75705922;0;0;0;0.637866312;0.065823404;0.722018085;0.005;0.623217376;0.632756383;0.758666667;0.624205674;0.68780461;0;0;0.735719504
40_casas.csv;0.998;0.033;0.29;0.324;0.051;0.204;0.079;0.745;0.292;0.084;0;0;0;0.048;0;0.037;0.087;0.089;0.063;0.076;0.513;0;0.028;0.012;0.041;0.043;0;0.061;0.049;0.15;0.579;0.002
41_cerqueira.csv;0;0;0.491;0.4845;0.1205;0;0;0;0.326;0;0.059;0;0;0.046;0.471;0.2445;0;0.276;0;0;0.024;0;0;0;0.02;0.003;0.022;0.023;0.084;0;0;0.4225
42_watts-tambo.csv;0.6345;0.65;0.501833333;0.1055;0.646;0.643;0.549333333;0.6035;0.65;0.635833333;0.604;0.504666667;0.578333333;0.038333333;0.406;0.4715;0.600166667;0.541333333;0.3045;0.571666667;0.651833333;0.3545;0.638833333;0.6565;0.646833333;0;0.5145;0.546;0.611333333;0.529333333;0.636;0.661
43_machado07.csv;0.5976;0.1892;0.4908;0.569;0.4086;0.0876;0.3676;0.598;0.4746;0.3558;0.3526;0.2272;0.6454;0.2576;0.2012;0.6342;0.048;0.2604;0.1918;0.008;0.3942;0.4894;0.2544;0.7604;0.4742;0.2496;0.305;0.5466;0.2506;0.475;0.0314;0.4428
44_machado09caatinga.csv;0;0;0.556;0.699;0.108;0.019;0;0.091;0.198;0;0.086;0;0;0.058;0.257;0.32;0;0.409;0.101;0;0;0;0;0;0.196;0.016;0.102;0.03;0;0;0.134;0.363
45_machado09savannah.csv;0;0;0.503857143;0.550714286;0.028785714;0;0;0.091928571;0.042928571;0;0.004642857;0;0;0.0115;0.228714286;0.093857143;0;0.415285714;0.072714286;0;0;0;0;0;0.039928571;0;0.019142857;0;0;0;0.165642857;0.264857143
46_watts_chicon.csv;0.165;0.099;0.108;0.173;0.106;0.153;0.257;0.227;0.125;0.155;0.12;0.046;0.117;0.147818182;0.062;0.094272727;0.073;0.15;0.107;0.054;0.116;0.094;0.121;0.167;0.115;0.041;0.158;0.229;0.086;0.13;0.085;0.119
47_coelho.csv;0.827166667;0.038;0.037;0.19030303;0;0;0;0.651888889;0;0.234909091;0;0.612439394;0.808676768;0;0.178;0.416671717;0.103075758;0;0;0.250742424;0.749151515;0.525742424;0.588641414;0.774707071;0;0.076;0.626858586;0.527666667;0.269469697;0.252;0.143;0.057
48_stefan_tun.csv;0.434;0.394;0.122;0;0.32;0.362;0.425;0.426;0.402;0.297;0;0.202;0.409;0;0.107;0.107;0.403;0.359;0.383;0.341;0.39;0.271;0.341;0;0;0;0.099;0.371;0.27;0.363;0.405;0.137
49_stefan_bv.csv;0;0;0.008;0.184;0;0;0;0;0;0.015;0.168;0.166;0.128;0.3925;0.2495;0.406;0.703;0.623;0.183;0.075;0.01;0;0.05;0.297;0.108;0.3045;0.002;0.298;0.047;0.11;0;0.079
50_maruyama_pescan.csv;0.22;0.846;0.984;0.985;0.28;0.452;0.895;0.754;0.984;0.91;0.725;0.202;0.389;0.999;0.998;0.801;0;0.288;0.241;0.362;0.917;0.859;0.319;0.982;0.945;0.86;0.688;0.704;0.632;0.695;0.31;0.01
51_maruyama_ccpiu.csv;0.39845;0.6822;0.680533333;0.670716667;0.305283333;0.357633333;0.69965;0.6874;0.672266667;0.71235;0.56305;0.170166667;0.453466667;0.626483333;0.632516667;0.56375;0.115733333;0.3009;0.296683333;0.299783333;0.697983333;0.669333333;0.42235;0.6713;0.668983333;0.600583333;0.589083333;0.57615;0.694033333;0.655116667;0.284883333;0.101016667
52_maruyama_panga.csv;0.43;0.83;0.909;0.912;0.325;0.363;0.896;0.813;0.953;0.83;0.599;0.17;0.445;0.972;0.97;0.671;0.132;0.318;0.329;0.244;0.92;0.768;0.426;0.97;0.791;0.639;0.604;0.638;0.831;0.767;0.228;0.125
53_rodrigues_rupestre.csv;0.319;0.3885;0.5915;0.727;0.0805;0.311;0.5005;0.2295;0.481;0.504;0.3375;0.046;0.447;0.5885;0.421;0.697;0.182;0.4155;0.2195;0.384;0.474;0.5415;0.139;0.507;0.7255;0.5115;0.4935;0.4785;0.4455;0.494;0.1575;0.155
54_araujo_pantanal.csv;0.351;0.134;0.254;0.293;0.273;0.318;0.412;0.216;0.368;0.256;0.358;0.065;0.1;0.317;0.308;0.37;0.183;0.038;0.375;0.202;0.398;0.178;0.197;0.275;0.233;0.32;0.433;0.18;0.187;0.335;0.083;0.28
55_vasconcelos.csv;0.076;0.345666667;0.552166667;0.520333333;0.227833333;0.29;0.532333333;0.287833333;0.548166667;0.562666667;0.403833333;0.0785;0.440333333;0.536166667;0.474333333;0.532666667;0;0.462333333;0.179333333;0.451666667;0.533166667;0.535;0.145;0.527166667;0.536;0.544166667;0.492166667;0.493666667;0.4655;0.513;0.198666667;0
56_rodrigues_cerrado.csv;0.4345;0.20225;0.232;0.2305;0.27825;0.2545;0.3775;0.34675;0.47625;0.2365;0.29875;0.2695;0.49125;0.47075;0.5425;0.70975;0.336;0.0595;0.3435;0.1785;0.487;0.15425;0.2235;0.33575;0.271;0.5285;0.54825;0.459;0.4215;0.38675;0.292;0.2765
57_Barbosa_UFMS.csv;0.2323;0.11115;0.11305;0.1613;0.15295;0.1104;0.1912;0.1567;0.2831;0.1026;0.1786;0.2375;0.42075;0.37585;0.49335;0.64985;0.1979;0.02565;0.1576;0.0913;0.2757;0.06935;0.10185;0.15675;0.14345;0.37715;0.3298;0.3928;0.23505;0.2276;0.13715;0.10545
58_abreu.csv;0.0155;0.207666667;0.415833333;0.580333333;0.138666667;0.187333333;0.389166667;0.108833333;0.434833333;0.381833333;0.35;0.051333333;0.299833333;0.4965;0.398166667;0.560833333;0;0.2595;0.094166667;0.273833333;0.299166667;0.367;0.1145;0.404333333;0.551666667;0.353833333;0.346666667;0.297833333;0.271833333;0.293833333;0.113666667;0
59_Jurubatiba.csv;0;0;0;0.056;0.008;0;0;0.026;0;0;0;0;0;0;0.218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016
60_canela.csv;0.197666667;0.43;0.481666667;0.49;0.391333333;0.179333333;0.516333333;0.460666667;0.530333333;0.432666667;0.356;0.094;0.344;0.510666667;0.275;0.429666667;0;0.202666667;0.051;0.139333333;0.506666667;0.27;0.366333333;0.538666667;0.300666667;0.139333333;0.167;0.088333333;0.459333333;0.360333333;0.353;0.179333333
61_sazima-buzato.csv;0.441;0.643;0.628;0.66;0.587;0.265;0.709;0.78;0.837;0.558;0.41;0.176;0.32;0.908;0.32;0.544;0.197;0.03;0.102;0.099;0.761;0.297;0.498;0.775;0.453;0.07;0.221;0.334;0.642;0.443;0.508;0.444
62_virginea.csv;0.663066667;0.652716667;0.5904;0.231616667;0.6456;0.646666667;0.657591667;0.4469;0.677141667;0.661408333;0.645133333;0.230383333;0.591916667;0.701275;0.038916667;0.208508333;0.514075;0.336066667;0.5969;0.491791667;0.625483333;0.535275;0.634975;0.676408333;0.655033333;0.127208333;0.19625;0.631166667;0.6077;0.651075;0.642933333;0.188716667
63_Cambuca.csv;0.855873333;0.835204444;0.519077778;0.229662222;0.588362222;0.785604444;0.8323;0.855433333;0.660626667;0.722035556;0.753751111;0.208693333;0.606795556;0.75546;0.118495556;0.241577778;0.670711111;0.421277778;0.71994;0.571844444;0.85702;0.633455556;0.624822222;0.777955556;0.72762;0.139506667;0.10854;0.811928889;0.865013333;0.721;0.852882222;0.068408889
64_Farinha.csv;0.906;0.887;0.458;0;0.539;0.808;0.867;0.997;0.565;0.725;0.77;0.205;0.644;0.659;0;0;0.611;0.401;0.718;0.566;0.93;0.56;0.659;0.836;0.727;0.078;0.006;0.967;0.949;0.717;0.946;0
65_araujo.csv;0.767323188;0.755236957;0.542008696;0.069282609;0.581066667;0.769367391;0.754168116;0.650298551;0.553980435;0.696011594;0.736422464;0.307064493;0.654702174;0.667744928;0.023804348;0.053478261;0.663080435;0.485873913;0.728764493;0.635386232;0.751707246;0.644082609;0.639704348;0.74467029;0.726868841;0.216932609;0.077347826;0.679792029;0.742137681;0.696800725;0.754534058;0
66_Fazenda.csv;0.717635556;0.714328889;0.58896;0.105;0.629803333;0.706118889;0.7244;0.570118889;0.633622222;0.699201111;0.706184444;0.337438889;0.644444444;0.704014444;0.054;0.097;0.637092222;0.448307778;0.689774444;0.611872222;0.703394444;0.643935556;0.657376667;0.697785556;0.714084444;0.223862222;0.144158889;0.632906667;0.686153333;0.68633;0.711561111;0
67_snow86.csv;0.848;0.74;0.434;0.228;0.583;0.636;0.733;0.979;0.714;0.558;0.582;0.171;0.389;0.745;0.181;0.195;0.45;0.211;0.495;0.29;0.83;0.456;0.487;0.71;0.703;0.049;0.225;0.916;0.824;0.62;0.749;0.152
68_Rocca_edited.csv;0.477042857;0.674014286;0.648471429;0.401761905;0.5929;0.717190476;0.711990476;0.403914286;0.676252381;0.629752381;0.708804762;0.555080952;0.560004762;0.650847619;0.533738095;0.594685714;0.721304762;0.624938095;0.721038095;0.592471429;0.672990476;0.733214286;0.523214286;0.686219048;0.669304762;0.159761905;0.615833333;0.505157143;0.64627619;0.683914286;0.707938095;0.496995238
