Network_name;ACCESS1;bcc-csm1-1;BNU-ESM;CanESM2;CCSM4;CESM1-BGC;CESM1-CAM5;CMCC-CM;CMCC-CMS;CNRM-CM5;CSIRO-Mk3-6-0;FGOALS-g2;FIO-ESM;GFDL-CM3;GFDL-ESM2G;GFDL-ESM2M;GISS-E2-H;GISS-E2-H-CC;GISS-E2-R;GISS-E2-R-CC;HadGEM2-AO;HadGEM2-CC;inmcm4;IPSL-CM5A-LR;IPSL-CM5A-MR;MIROC-ESM;MIROC-ESM-CHEM;MIROC5;MPI-ESM-LR;MPI-ESM-MR;MRI-CGCM3;NorESM1-M
1_alarcon_co.csv;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!
71_kohler3.csv;0.947;0.585;0.002;0.57;0.35;0.608;1;0.656;0.244;0.317;0.185;0.314;0.023;0.498;0.98;0.989;0.759;0.192;0.33;0.465;0.228;0.213;0.253;0.342;0.57;0.737;0.859;0.295;0.296;0.411;0.689;0.461
72_kohler2.csv;0.5105;0;0.003;0;0;0.024;0.038;0.4075;0.004;0;0;0;0.0095;0;0;0;0;0.1705;0;0.349;0.234;0.166;0;0;0.231;0;0;0.266;0.003;0.009;0.024;0
73_kohler1.csv;0.525857143;0;0.005;0;0;0.029;0.090928571;0.426928571;0.002;0;0;0;0.015571429;0;0;0;0;0.261928571;0;0.498357143;0.306785714;0.171714286;0;0;0.200785714;0;0;0.382071429;0.002;0.02;0.019;0
74_bugoni.csv;0;0;0.0019;0;0;0.0019;0.03755;0;0;0;0;0;0;0;0;0;0.2508;0.33725;0;0;0;0.01175;0.01045;0;0.00855;0;0;0;0;0;0;0
75_Bombuscaro_JS.csv;0;0;0;0.384;0;0;0.965;0;0;0;0;0;0;0.319;0.213;0.109;0;0;0.009;0;0;0;0;0;0;0.167;0.044;0;0;0.015;0;0
76_Cajanuma_JS.csv;0.144375;0.0105;0.083875;0.38825;0;0.0567;0.44335;0.34565;0.15055;0.015225;0.043575;0;0.018375;0.371825;0.3454;0.385475;0.001575;0;0.1793;0.0105;0.0189;0.0565;0.020325;0.0042;0.006825;0.00735;0.0189;0.090825;0.2366;0.435975;0.257525;0
77_ECSF_JS.csv;0;0;0;0.168;0.034589286;0;0.715;0;0;0;0;0;0;0.139;0.076;0.046;0;0;0;0;0;0;0;0.018625;0.031928571;0.001;0;0.068291667;0;0;0;0.023946429
78_MatricesNoRobbers_OscarGonzalez.csv;0.542918699;0.486904472;0.504930894;0.470989837;0.247091463;0.502111789;0.686792683;0.478768293;0.384910569;0.531581301;0.421254065;0.216260163;0.581394309;0.455731707;0.15777439;0.214839431;0.469193089;0.314979675;0.30496748;0.340776423;0.551955285;0.595550813;0.34247561;0.408130081;0.581989837;0.56929878;0.578695122;0.491428862;0.29302439;0.508932927;0.462981707;0.539296748
79_patinho.bosque.csv;0.52825;0.004;0.037;0.36325;0.22425;0.2245;0.07375;0.464;0.04;0.32375;0.26175;0.33075;0.50875;0.05775;0.011;0.26;0.2955;0.51025;0.46275;0.24225;0.02625;0.07275;0.09;0.0995;0.585;0.178;0.196;0.22325;0.36975;0.24025;0.5245;0.35
80_patinho.matorral.csv;0.339083333;0.007041667;0.085666667;0.151958333;0.094125;0.1165;0;0.378;0.054375;0.142375;0.1145;0.137833333;0.299875;0.038083333;0.049;0.09475;0.135458333;0.254208333;0.208416667;0.09525;0.059458333;0.061458333;0.063291667;0.052833333;0.429625;0.0945;0.097291667;0.124083333;0.157541667;0.123708333;0.286458333;0.160625
